Student ID,Gender,Counselor,ELL Status,Double Math,FRPL Status,Grade Level,Home Language,Date of Birth,Race/Ethnicity,Transfer Student,Special Education Status
2260114,Male,Andre Bouey,No,,Free,9,English,3/27/2008,Hispanic,Yes,No
2260115,Male,Andre Bouey,Yes,Yes,Reduced,9,English,12/20/2007,Hispanic,Yes,Yes
2240133,Female,Andre Bouey,No,,Free,11,English,3/29/2006,Hispanic,No,Yes
2240135,Male,Andre Bouey,Yes,,Free,11,Spanish,4/29/2006,Hispanic,No,No
2250118,Female,Andre Bouey,Yes,Yes,Reduced,10,Spanish,5/19/2007,Hispanic,No,No
2260116,Male,Andre Bouey,No,Yes,Free,9,English,5/7/2008,Hispanic,Yes,Yes
2250119,Male,Andre Bouey,Yes,,Free,10,Spanish,4/30/2007,Hispanic,No,No
2260117,Female,Andre Bouey,No,,Paid,9,Spanish,11/2/2007,Hispanic,Yes,No
2260937,Male,Erika Martinez,Yes,,Free,9,Spanish,11/20/2006,Hispanic,Yes,No
2241080,Male,Erika Martinez,Yes,,Free,11,Spanish,11/25/2004,Hispanic,No,No
2260118,Female,Andre Bouey,Yes,Yes,Free,9,English,2/24/2008,Hispanic,Yes,Yes
2260806,Male,Andre Bouey,No,,Reduced,9,English,9/28/2007,Multiracial/Ethnic,Yes,No
2250120,Male,Andre Bouey,No,Yes,Paid,10,English,2/23/2007,Hispanic,No,No
2240943,Female,Andre Bouey,Yes,,Paid,11,Spanish,4/20/2006,Hispanic,No,No
2260807,Male,Andre Bouey,Yes,Yes,Paid,9,Spanish,4/21/2008,Hispanic,Yes,No
2240137,Male,Andre Bouey,No,Yes,Free,11,Spanish,6/8/2006,Hispanic,No,No
2250121,Male,Andre Bouey,Yes,Yes,Free,10,English,9/23/2006,Hispanic,No,No
2250122,Female,Andre Bouey,Yes,,Free,10,Spanish,4/10/2007,Hispanic,No,Yes
2250130,Male,Andre Bouey,Yes,,Free,10,Spanish,11/13/2006,Hispanic,No,No
2250123,Male,Andre Bouey,No,,Free,10,English,4/2/2007,Hispanic,No,Yes
2260119,Male,Andre Bouey,Yes,,Free,9,English,12/18/2007,Hispanic,Yes,Yes
2250124,Female,Andre Bouey,Yes,,Free,10,Spanish,8/28/2007,Hispanic,No,No
2250125,Male,Andre Bouey,No,,Free,10,English,5/27/2007,Hispanic,No,No
2260120,Male,Andre Bouey,No,,Free,9,Spanish,12/27/2007,Hispanic,Yes,No
2240139,Female,Andre Bouey,No,,Paid,11,English,8/24/2006,Hispanic,No,No
2250126,Male,Andre Bouey,No,,Free,10,Spanish,7/12/2007,Hispanic,No,No
2260122,Female,Andre Bouey,No,Yes,Paid,9,English,1/17/2008,Hispanic,Yes,Yes
2250127,Male,Andre Bouey,No,Yes,Free,10,Spanish,1/5/2007,Hispanic,No,No
2250128,Female,Andre Bouey,No,,Paid,10,English,7/3/2007,Hispanic,No,No
2260123,Male,Andre Bouey,No,,Paid,9,Spanish,3/6/2008,Hispanic,Yes,No
2250129,Female,Andre Bouey,Yes,,Free,10,English,1/23/2007,Hispanic,No,No
2240142,Male,Andre Bouey,No,,Paid,11,Spanish,9/26/2005,Hispanic,No,Yes
2260124,Female,Andre Bouey,No,,Free,9,English,2/2/2008,Hispanic,Yes,No
2260951,Female,Andre Bouey,No,Yes,Free,9,English,9/26/2006,White,Yes,No
2260838,Male,Andre Bouey,No,,Paid,9,English,6/28/2008,White,Yes,No
2240143,Male,Andre Bouey,No,,Free,11,Spanish,1/28/2006,Hispanic,No,No
2240144,Female,Andre Bouey,No,,Paid,11,English,6/19/2006,Hispanic,No,No
4260918,Female,Andre Bouey,No,,Free,9,English,5/26/2008,Black or African American,Yes,Yes
2260125,Male,Andre Bouey,Yes,,Free,9,Spanish,9/4/2007,Hispanic,Yes,No
2240146,Male,Andre Bouey,No,,Free,11,Spanish,4/24/2006,Hispanic,No,No
2240147,Male,Andre Bouey,No,,Free,11,Spanish,2/20/2006,Hispanic,No,No
2251057,Male,Erika Martinez,Yes,,Free,10,Spanish,9/8/2006,Hispanic,No,No
2240148,Female,Andre Bouey,No,Yes,Free,11,English,5/26/2006,Hispanic,No,No
2240149,Female,Andre Bouey,Yes,Yes,Reduced,11,English,2/26/2006,Hispanic,No,No
2240150,Female,Andre Bouey,No,,Free,11,Spanish,7/16/2006,Hispanic,No,No
2250132,Female,Andre Bouey,Yes,,Free,10,Spanish,7/30/2007,Hispanic,No,No
4250126,Male,Andre Bouey,No,,Paid,10,English,12/18/2006,Black or African American,No,Yes
2230118,Male,Andre Bouey,No,,Reduced,12,English,7/13/2005,Black or African American,No,Yes
2260126,Female,Andre Bouey,No,,Free,9,English,1/24/2008,Black or African American,Yes,No
2241089,Male,Andre Bouey,No,,Paid,11,English,6/29/2006,Multiracial/Ethnic,Yes,No
2250134,Female,Andre Bouey,No,,Free,10,English,7/13/2007,Hispanic,No,No
2260128,Male,Erika Martinez,Yes,,Free,9,Spanish,10/19/2008,Hispanic,Yes,No
2260129,Female,Andre Bouey,No,Yes,Free,9,English,11/8/2007,Hispanic,Yes,No
4240057,Female,Andre Bouey,Yes,,Free,11,Spanish,8/17/2006,White,No,No
4240089,Female,Andre Bouey,Yes,,Free,11,Spanish,9/13/2005,White,No,Yes
2250136,Male,Andre Bouey,Yes,Yes,Free,10,English,3/25/2007,White,No,No
2240153,Female,Andre Bouey,No,,Free,11,Spanish,7/16/2006,Hispanic,No,No
2250137,Female,Andre Bouey,No,,Free,10,English,2/18/2007,Hispanic,No,No
2240155,Male,Andre Bouey,No,,Free,11,English,10/3/2005,Hispanic,No,No
2260130,Male,Andre Bouey,No,,Reduced,9,Spanish,11/20/2007,Hispanic,Yes,No
4250133,Female,Andre Bouey,Yes,,Free,10,English,7/25/2006,Hispanic,No,Yes
2250139,Male,Andre Bouey,No,Yes,Free,10,English,3/13/2007,Hispanic,No,Yes
2240156,Female,Andre Bouey,No,,Paid,11,English,12/29/2005,Hispanic,No,No
2260131,Female,Andre Bouey,No,,Free,9,English,10/20/2007,Hispanic,Yes,No
2240157,Female,Andre Bouey,No,,Free,11,English,8/29/2006,Hispanic,No,No
2250142,Female,Andre Bouey,No,Yes,Free,10,English,4/4/2007,Hispanic,No,No
2240158,Male,Andre Bouey,No,,Free,11,Spanish,2/15/2006,Hispanic,No,No
2250140,Female,Andre Bouey,No,Yes,Free,10,Spanish,1/5/2007,Hispanic,No,No
2260808,Male,Andre Bouey,No,Yes,Free,9,English,9/4/2007,Hispanic,Yes,No
2250962,Male,Andre Bouey,No,,Free,10,Spanish,2/19/2007,Hispanic,No,No
2260132,Female,Andre Bouey,Yes,,Reduced,9,English,2/10/2008,Hispanic,Yes,No
2250144,Male,Andre Bouey,No,,Free,10,Spanish,6/30/2007,Hispanic,No,No
2240159,Male,Andre Bouey,No,,Paid,11,Spanish,4/30/2006,Hispanic,No,No
2260133,Male,Erika Martinez,Yes,,Free,9,Spanish,4/14/2008,Hispanic,Yes,No
2250145,Female,Andre Bouey,Yes,,Free,10,English,6/27/2007,Hispanic,No,No
2240161,Female,Andre Bouey,No,,Free,11,English,6/24/2006,Hispanic,No,No
2250146,Male,Andre Bouey,No,,Free,10,English,9/17/2006,Black or African American,No,No
2260134,Male,Andre Bouey,No,Yes,Paid,9,Greek,6/20/2008,White,Yes,No
2250147,Female,Andre Bouey,No,Yes,Free,10,English,7/10/2007,Hispanic,No,No
2260135,Male,Andre Bouey,No,,Paid,9,English,2/9/2008,Hispanic,Yes,No
2250149,Female,Andre Bouey,No,Yes,Reduced,10,English,4/21/2007,Hispanic,No,No
2260137,Female,Andre Bouey,No,,Free,9,Spanish,9/23/2007,Hispanic,Yes,No
2250150,Female,Andre Bouey,Yes,,Free,10,Spanish,2/19/2007,Hispanic,No,No
2260994,Female,Andre Bouey,No,Yes,Paid,9,English,8/27/2008,Black or African American,Yes,No
4250136,Female,Andre Bouey,No,,Free,10,English,10/27/2006,Hispanic,No,No
2250151,Male,Andre Bouey,No,,Free,10,English,4/14/2007,Hispanic,No,No
2250153,Female,Andre Bouey,No,,Free,10,English,11/8/2006,White,No,Yes
2260853,Male,Andre Bouey,Yes,,Reduced,9,Spanish,9/27/2007,Hispanic,Yes,No
2240165,Male,Andre Bouey,No,,Reduced,11,English,6/27/2006,Hispanic,No,No
4250137,Male,Andre Bouey,No,,Free,10,English,10/9/2006,White,No,Yes
2260138,Male,Andre Bouey,No,,Reduced,9,English,1/16/2008,Hispanic,Yes,No
2250154,Female,Andre Bouey,No,,Free,10,Spanish,9/22/2006,Hispanic,No,No
2240166,Female,Andre Bouey,Yes,Yes,Free,11,English,9/16/2005,Hispanic,No,No
2240167,Male,Andre Bouey,Yes,,Paid,11,English,12/14/2005,Hispanic,No,No
2250155,Female,Andre Bouey,No,,Reduced,10,Spanish,9/15/2006,Hispanic,No,No
2251044,Female,Erika Martinez,Yes,,Free,10,Spanish,8/20/2006,Hispanic,No,No
2250157,Female,Andre Bouey,Yes,,Paid,10,Spanish,12/10/2006,Hispanic,No,Yes
4260151,Female,Andre Bouey,No,Yes,Free,9,English,11/18/2007,Black or African American,Yes,No
2260140,Female,Andre Bouey,No,Yes,Paid,9,English,11/14/2007,Black or African American,Yes,No
2230138,Male,Andre Bouey,No,,Free,12,Spanish,8/2/2005,Hispanic,No,No
2260141,Female,Andre Bouey,No,,Free,9,Spanish,3/31/2008,Hispanic,Yes,No
2260142,Female,Andre Bouey,No,,Free,9,Spanish,4/9/2008,Hispanic,Yes,No
2240170,Female,Andre Bouey,Yes,,Free,11,English,7/5/2006,Hispanic,No,Yes
2240171,Female,Andre Bouey,No,,Paid,11,English,9/23/2005,Hispanic,No,No
2260143,Female,Andre Bouey,Yes,,Free,9,English,8/15/2008,Hispanic,Yes,No
2250174,Male,Andre Bouey,Yes,,Free,10,English,9/13/2006,Hispanic,No,No
2240172,Male,Andre Bouey,Yes,,Free,11,Spanish,10/3/2005,Hispanic,No,No
2250162,Male,Andre Bouey,No,,Free,10,Spanish,1/2/2007,Hispanic,No,No
2240174,Male,Andre Bouey,No,,Free,11,English,8/23/2006,Hispanic,No,No
2240173,Male,Andre Bouey,Yes,,Free,11,English,9/1/2006,Hispanic,No,No
2260965,Male,Erika Martinez,Yes,,Paid,9,Spanish,11/7/2006,Hispanic,Yes,No
2260144,Female,Andre Bouey,No,,Free,9,Spanish,1/6/2008,Hispanic,Yes,No
2260145,Male,Andre Bouey,Yes,,Reduced,9,Spanish,7/1/2008,Hispanic,Yes,No
2250165,Female,Andre Bouey,No,,Paid,10,English,12/26/2006,Hispanic,No,Yes
2250166,Female,Andre Bouey,No,,Free,10,English,9/14/2006,Hispanic,No,No
2260146,Male,Andre Bouey,No,,Paid,9,Spanish,12/6/2007,Hispanic,Yes,No
2250163,Female,Andre Bouey,No,,Paid,10,Spanish,3/23/2007,Hispanic,No,No
2250164,Female,Andre Bouey,No,,Free,10,Spanish,5/20/2007,Hispanic,No,No
2260947,Female,Andre Bouey,No,Yes,Free,9,English,3/8/2008,Hispanic,Yes,No
2251071,Male,Andre Bouey,No,,Free,10,English,9/8/2006,Hispanic,Yes,No
2260841,Female,Andre Bouey,No,,Free,9,English,3/8/2008,Black or African American,Yes,No
2260147,Male,Andre Bouey,Yes,,Free,9,English,2/18/2008,Hispanic,Yes,Yes
2240175,Female,Andre Bouey,No,Yes,Free,11,Spanish,4/28/2006,Hispanic,No,No
2250167,Male,Andre Bouey,No,,Free,10,English,8/24/2007,Black or African American,No,No
2250168,Male,Andre Bouey,No,,Free,10,English,9/12/2006,Black or African American,No,No
2260854,Male,Andre Bouey,No,,Free,9,English,12/30/2007,White,Yes,No
2240898,Male,Andre Bouey,No,,Paid,11,Spanish,2/13/2006,Hispanic,No,No
2240177,Male,Erika Martinez,Yes,,Free,11,Spanish,11/29/2005,Hispanic,No,No
2260855,Male,Andre Bouey,No,,Reduced,9,English,10/3/2007,Multiracial/Ethnic,Yes,No
2240906,Male,Andre Bouey,No,,Paid,11,English,3/29/2006,White,No,No
2240179,Male,Andre Bouey,No,,Free,11,Spanish,12/14/2005,Hispanic,No,No
2250169,Male,Andre Bouey,Yes,,Paid,10,English,3/26/2007,Hispanic,No,No
2260149,Female,Andre Bouey,No,,Paid,9,Spanish,4/3/2008,Hispanic,Yes,No
2240181,Male,Andre Bouey,No,,Free,11,Spanish,4/10/2006,White,No,No
2260152,Male,Andre Bouey,No,,Free,9,Spanish,10/4/2007,Hispanic,Yes,No
2260151,Male,Erika Martinez,Yes,,Paid,9,Spanish,2/22/2008,Hispanic,Yes,Yes
2240180,Male,Andre Bouey,Yes,,Reduced,11,English,7/29/2006,Hispanic,No,No
4250156,Female,Andre Bouey,No,Yes,Free,10,Spanish,10/28/2006,Hispanic,No,No
2260153,Male,Andre Bouey,No,Yes,Free,9,English,1/8/2008,Black or African American,Yes,No
2240182,Male,Andre Bouey,No,,Free,11,English,10/30/2005,Black or African American,No,No
4250160,Male,Andre Bouey,No,,Paid,10,English,11/13/2006,Black or African American,No,Yes
4240920,Male,Andre Bouey,No,,Paid,11,English,5/21/2006,Black or African American,No,No
2260957,Male,Andre Bouey,No,Yes,Free,9,English,1/10/2007,White,Yes,No
2241096,Male,Andre Bouey,No,,Free,11,English,4/6/2005,White,Yes,No
4260164,Male,Andre Bouey,No,,Free,9,English,9/8/2007,White,Yes,Yes
2240184,Female,Andre Bouey,No,,Free,11,English,11/17/2005,Black or African American,No,Yes
4240074,Male,Andre Bouey,No,Yes,Paid,11,English,7/7/2006,Black or African American,No,No
2260157,Male,Andre Bouey,No,,Paid,9,English,5/19/2008,Hispanic,Yes,No
2250172,Male,Andre Bouey,Yes,,Free,10,English,12/17/2006,Hispanic,No,No
2240185,Female,Andre Bouey,No,,Free,11,Spanish,10/10/2005,Hispanic,No,No
2260158,Male,Andre Bouey,No,Yes,Free,9,English,1/30/2008,Hispanic,Yes,No
2260943,Male,Andre Bouey,No,,Free,9,English,10/18/2007,Black or African American,Yes,Yes
4240495,Male,Andre Bouey,No,,Paid,11,English,3/18/2006,Black or African American,No,Yes
2260160,Female,Andre Bouey,No,Yes,Free,9,English,7/18/2008,Hispanic,Yes,Yes
2250173,Female,Andre Bouey,No,,Paid,10,English,10/18/2006,Hispanic,No,No
2240187,Male,Andre Bouey,Yes,,Paid,11,English,9/26/2005,Hispanic,No,No
2250161,Female,Andre Bouey,No,,Paid,10,English,4/18/2007,White,No,No
2240188,Male,Andre Bouey,Yes,,Free,11,English,3/8/2006,Hispanic,No,No
2240189,Male,Andre Bouey,No,,Paid,11,Spanish,10/14/2005,Hispanic,No,No
2260161,Female,Andre Bouey,No,Yes,Paid,9,Spanish,6/29/2008,Hispanic,Yes,No
2250175,Female,Andre Bouey,Yes,,Free,10,Spanish,8/10/2007,Hispanic,No,Yes
2260162,Male,Andre Bouey,No,Yes,Paid,9,English,3/4/2008,Hispanic,Yes,No
2250179,Male,Andre Bouey,No,,Free,10,English,3/22/2007,Hispanic,No,No
2260163,Female,Andre Bouey,Yes,,Paid,9,Spanish,7/19/2008,Hispanic,Yes,No
2240191,Male,Andre Bouey,No,,Paid,11,English,3/13/2006,Hispanic,No,No
2240192,Male,Andre Bouey,Yes,,Paid,11,Spanish,5/3/2006,Hispanic,No,No
2250176,Male,Andre Bouey,No,,Paid,10,English,7/27/2007,Hispanic,No,Yes
2240193,Male,Andre Bouey,No,,Paid,11,Spanish,7/17/2006,Hispanic,No,No
2250177,Female,Andre Bouey,No,,Paid,10,Spanish,11/28/2006,Hispanic,No,No
2260164,Male,Andre Bouey,Yes,,Free,9,English,3/9/2008,Hispanic,Yes,No
2250180,Female,Andre Bouey,Yes,,Free,10,Spanish,8/10/2007,Hispanic,No,Yes
2260165,Male,Andre Bouey,No,Yes,Free,9,Spanish,3/24/2007,Hispanic,Yes,No
2240194,Female,Andre Bouey,No,,Paid,11,English,12/15/2005,Hispanic,No,No
2240195,Female,Andre Bouey,Yes,,Free,11,Spanish,8/21/2006,Hispanic,No,No
2260166,Female,Andre Bouey,No,,Reduced,9,English,1/16/2008,Hispanic,Yes,No
2240196,Male,Andre Bouey,No,,Free,11,Spanish,12/24/2005,Hispanic,No,Yes
2260167,Female,Andre Bouey,No,,Free,9,English,3/23/2008,Black or African American,Yes,No
2240197,Female,Andre Bouey,No,,Paid,11,English,6/15/2006,Black or African American,No,Yes
2240198,Female,Andre Bouey,No,Yes,Free,11,English,10/21/2005,Hispanic,No,No
2260169,Male,Andre Bouey,No,,Free,9,English,11/5/2007,Black or African American,Yes,No
2250182,Male,Andre Bouey,No,,Free,10,English,11/21/2006,Black or African American,No,No
2250183,Male,Andre Bouey,No,,Free,10,Spanish,8/19/2007,Hispanic,No,No
2260170,Female,Andre Bouey,Yes,Yes,Free,9,Spanish,8/10/2008,Hispanic,Yes,No
2250184,Female,Andre Bouey,Yes,,Free,10,Spanish,10/30/2006,Hispanic,No,No
2240199,Male,Andre Bouey,No,,Free,11,English,9/29/2005,Hispanic,No,Yes
2260171,Female,Andre Bouey,No,,Free,9,English,9/9/2007,Hispanic,Yes,No
2260172,Male,Andre Bouey,Yes,,Free,9,Spanish,8/25/2008,Hispanic,Yes,Yes
2250185,Female,Andre Bouey,Yes,,Free,10,Spanish,7/5/2007,Hispanic,No,No
2260173,Female,Andre Bouey,No,,Free,9,Spanish,11/2/2007,Hispanic,Yes,No
2250589,Male,Andre Bouey,No,,Free,10,English,2/8/2007,Hispanic,No,No
2240201,Male,Andre Bouey,No,,Free,11,English,5/7/2006,Multiracial/Ethnic,No,No
2250186,Male,Andre Bouey,Yes,Yes,Free,10,Spanish,9/18/2006,Hispanic,No,No
2240202,Male,Andre Bouey,No,,Free,11,English,8/12/2006,Hispanic,No,Yes
2260991,Male,Erika Martinez,Yes,,Free,9,Spanish,8/29/2007,Hispanic,Yes,No
2260175,Female,Andre Bouey,No,Yes,Free,9,Spanish,2/23/2008,Hispanic,Yes,No
2240203,Male,Andre Bouey,No,,Paid,11,Spanish,11/9/2005,Hispanic,No,No
2250187,Male,Andre Bouey,Yes,,Free,10,English,8/28/2006,Hispanic,No,No
4240084,Female,Andre Bouey,No,,Paid,11,English,12/17/2005,Hispanic,No,No
2260176,Male,Andre Bouey,No,Yes,Reduced,9,English,5/14/2008,Black or African American,Yes,Yes
2260177,Male,Andre Bouey,No,Yes,Reduced,9,English,5/14/2008,Black or African American,Yes,No
2260178,Male,Andre Bouey,No,,Free,9,English,12/21/2006,Hispanic,Yes,Yes
2260179,Male,Andre Bouey,No,,Free,9,Spanish,7/8/2008,Hispanic,Yes,No
2250190,Female,Andre Bouey,No,,Reduced,10,English,11/28/2006,Black or African American,No,No
2260809,Female,Andre Bouey,No,Yes,Free,9,English,3/24/2008,Hispanic,Yes,No
2240207,Male,Andre Bouey,No,,Paid,11,English,10/12/2005,Black or African American,No,No
2240208,Female,Andre Bouey,No,,Free,11,English,6/25/2006,Black or African American,No,No
2260181,Male,Andre Bouey,Yes,,Free,9,English,5/23/2008,Hispanic,No,No
2240210,Male,Andre Bouey,No,,Free,11,Spanish,1/27/2006,Hispanic,No,No
2260182,Female,Andre Bouey,Yes,Yes,Free,9,Spanish,11/26/2007,Hispanic,Yes,No
2260183,Male,Andre Bouey,No,,Paid,9,Spanish,5/24/2008,Hispanic,Yes,No
2260184,Male,Andre Bouey,No,,Free,9,English,2/25/2008,Hispanic,Yes,No
2240212,Female,Andre Bouey,No,,Free,11,English,7/20/2006,Hispanic,No,No
2250192,Female,Andre Bouey,Yes,,Free,10,Spanish,8/8/2007,Hispanic,No,No
2230954,Male,Andre Bouey,No,,Paid,12,Spanish,1/7/2005,Hispanic,No,No
2260186,Male,Andre Bouey,Yes,,Free,9,English,2/18/2008,Hispanic,Yes,No
2250193,Female,Andre Bouey,No,,Free,10,Spanish,9/21/2006,Hispanic,No,No
2250194,Male,Andre Bouey,Yes,,Free,10,Spanish,10/9/2007,Hispanic,No,Yes
2250195,Female,Andre Bouey,No,,Free,10,Spanish,2/2/2007,Hispanic,No,No
2240214,Female,Andre Bouey,No,,Free,11,English,9/5/2005,Hispanic,No,No
2260956,Female,Andre Bouey,No,,Free,9,English,8/5/2008,Hispanic,Yes,No
2260187,Female,Erika Martinez,No,Yes,Free,9,English,2/18/2008,Black or African American,Yes,Yes
2260188,Male,Erika Martinez,No,,Paid,9,English,6/15/2008,White,Yes,Yes
2260189,Female,Erika Martinez,No,,Free,9,English,1/29/2008,American Indian or Alaskan Nat,Yes,Yes
2240215,Male,Erika Martinez,No,,Free,11,English,6/2/2006,American Indian or Alaskan Nat,No,Yes
2250196,Female,Erika Martinez,Yes,,Free,10,Spanish,2/12/2007,Hispanic,No,No
2260191,Male,Erika Martinez,Yes,,Free,9,Spanish,7/26/2008,Hispanic,Yes,No
2250197,Female,Erika Martinez,No,,Paid,10,Spanish,4/8/2007,Hispanic,No,No
2240218,Female,Erika Martinez,No,,Reduced,11,English,10/7/2005,Black or African American,No,No
2250198,Female,Erika Martinez,No,,Reduced,10,English,9/29/2006,Black or African American,No,No
2240221,Female,Erika Martinez,No,,Paid,11,English,1/4/2006,White,No,No
2240222,Female,Erika Martinez,No,,Free,11,Spanish,10/7/2005,Hispanic,No,No
4240090,Female,Erika Martinez,No,,Free,11,English,10/7/2005,Black or African American,No,No
2240223,Female,Erika Martinez,No,Yes,Free,11,English,8/24/2006,Hispanic,No,No
2250199,Female,Erika Martinez,Yes,Yes,Free,10,English,7/10/2007,Hispanic,No,No
2240224,Female,Erika Martinez,Yes,,Free,11,Spanish,8/5/2006,Hispanic,No,No
2250200,Female,Erika Martinez,No,,Paid,10,English,10/3/2006,Hispanic,No,No
2260193,Female,Erika Martinez,No,,Free,9,English,10/26/2007,Multiracial/Ethnic,Yes,No
2240226,Female,Erika Martinez,No,,Free,11,English,4/20/2006,White,No,No
2260811,Male,Erika Martinez,No,,Free,9,English,1/29/2008,Black or African American,Yes,No
2260194,Male,Erika Martinez,No,Yes,Free,9,English,10/25/2007,Black or African American,Yes,No
2260195,Male,Erika Martinez,No,,Free,9,English,4/18/2008,Black or African American,Yes,No
2240228,Female,Erika Martinez,No,,Free,11,English,1/11/2006,Black or African American,No,Yes
2250201,Male,Erika Martinez,No,,Free,10,English,7/14/2006,Hispanic,No,No
2250204,Male,Erika Martinez,No,Yes,Free,10,English,12/24/2006,Black or African American,No,No
2260202,Male,Erika Martinez,No,,Free,9,English,4/29/2008,Black or African American,Yes,No
2250205,Male,Erika Martinez,No,,Free,10,English,4/21/2007,White,No,No
2260197,Female,Erika Martinez,Yes,,Free,9,Spanish,2/6/2008,Hispanic,Yes,No
2250202,Female,Erika Martinez,No,,Free,10,English,12/7/2006,Hispanic,No,No
2250906,Male,Erika Martinez,No,,Paid,10,English,2/20/2007,Hispanic,No,No
2260198,Male,Erika Martinez,No,,Free,9,English,1/1/2008,Hispanic,Yes,No
2240229,Male,Erika Martinez,No,,Free,11,English,3/16/2006,Hispanic,No,No
2260930,Male,Erika Martinez,Yes,,Free,9,Spanish,4/9/2008,Hispanic,Yes,No
2260938,Male,Erika Martinez,No,Yes,Free,9,English,10/22/2007,Hispanic,Yes,No
2231072,Male,Erika Martinez,Yes,,Free,12,English,1/12/2005,Hispanic,No,No
2250207,Female,Erika Martinez,Yes,,Paid,10,Spanish,1/12/2007,Hispanic,No,No
2260204,Female,Erika Martinez,No,,Paid,9,English,2/4/2008,Hispanic,Yes,No
2251031,Female,Erika Martinez,No,,Free,10,English,10/8/2006,Hispanic,No,No
2260916,Male,Erika Martinez,Yes,,Free,9,Spanish,1/22/2008,Hispanic,Yes,No
2251073,Male,Erika Martinez,No,,Free,10,Spanish,11/17/2006,Hispanic,Yes,No
2250209,Female,Erika Martinez,Yes,Yes,Free,10,Spanish,8/9/2007,Hispanic,No,No
2260205,Male,Erika Martinez,Yes,Yes,Free,9,Spanish,5/20/2008,Hispanic,Yes,Yes
2260200,Female,Erika Martinez,Yes,Yes,Free,9,Spanish,9/28/2007,Hispanic,Yes,No
2260203,Male,Erika Martinez,No,,Reduced,9,Spanish,12/24/2007,Hispanic,Yes,No
2250907,Female,Erika Martinez,No,,Free,10,English,1/19/2007,White,No,No
2260206,Male,Erika Martinez,No,,Free,9,English,4/2/2008,White,Yes,No
2241119,Male,Erika Martinez,Yes,,Free,11,Spanish,7/29/2006,Hispanic,Yes,Yes
2240003,Male,Erika Martinez,No,,Paid,11,English,8/11/2006,Multiracial/Ethnic,No,No
2250210,Male,Erika Martinez,No,,Paid,10,English,7/29/2007,Hispanic,No,No
2250211,Male,Erika Martinez,Yes,,Free,10,Spanish,10/27/2006,Hispanic,No,Yes
2250212,Male,Erika Martinez,Yes,,Free,10,Spanish,12/17/2006,Hispanic,No,No
2250214,Male,Erika Martinez,No,,Paid,10,English,8/16/2007,Hispanic,No,No
2250215,Male,Erika Martinez,No,,Free,10,English,4/25/2007,Hispanic,No,No
2250216,Female,Erika Martinez,No,,Free,10,English,9/3/2006,Hispanic,No,No
2260210,Male,Erika Martinez,No,,Free,9,English,8/9/2008,Hispanic,Yes,Yes
2260211,Male,Erika Martinez,No,Yes,Free,9,English,9/21/2007,Hispanic,Yes,No
2260212,Non-Binary,Erika Martinez,No,,Free,9,Spanish,10/18/2007,Hispanic,Yes,No
2260213,Female,Erika Martinez,No,,Paid,9,English,5/26/2008,Hispanic,Yes,No
2240233,Male,Erika Martinez,No,Yes,Free,11,Spanish,1/13/2006,Hispanic,No,No
2260215,Female,Erika Martinez,Yes,,Free,9,English,7/4/2008,Hispanic,Yes,No
2231108,Female,Erika Martinez,Yes,,Free,12,Spanish,5/18/2004,Hispanic,No,No
2240945,Female,Erika Martinez,No,Yes,Free,11,Spanish,3/29/2006,Hispanic,No,No
2260216,Female,Erika Martinez,No,,Free,9,Spanish,1/8/2008,Hispanic,Yes,No
4250199,Male,Erika Martinez,No,,Free,10,Spanish,12/11/2006,Hispanic,No,No
2250217,Male,Erika Martinez,No,,Free,10,Spanish,5/19/2006,Hispanic,No,No
2260217,Male,Erika Martinez,Yes,,Free,9,Spanish,4/11/2008,Hispanic,Yes,No
2240234,Male,Erika Martinez,No,,Reduced,11,English,5/28/2006,Hispanic,No,No
4260213,Female,Erika Martinez,No,,Free,9,English,12/28/2007,Hispanic,Yes,No
2250219,Male,Erika Martinez,No,,Free,10,English,1/8/2007,Black or African American,No,No
4241019,Female,Erika Martinez,Yes,,Free,11,Spanish,2/2/2006,Hispanic,No,No
