Department,Course Number,Course Name,Request Type,Grade,StudentNumber,Grade
English,4551,Drama 1,R,9,2270346,9
English,4551,Drama 1,A,12,2240428,12
English,4551,Drama 1,R,9,2270852,9
English,4551,Drama 1,R,9,2270071,9
English,4551,Drama 1,R,10,2260419,10
English,4551,Drama 1,A,9,2270886,9
English,4551,Drama 1,A,10,2260450,10
English,4551,Drama 1,A,10,2260464,10
English,4551,Drama 1,A,10,2260471,10
English,4551,Drama 1,R,9,2270666,9
English,4551,Drama 1,A,12,2240514,12
English,4551,Drama 1,R,12,2240518,12
English,4551,Drama 1,R,9,2270130,9
English,4551,Drama 1,A,9,2270587,9
English,4551,Drama 1,R,9,2270378,9
English,4551,Drama 1,R,9,2270357,9
English,4551,Drama 1,R,9,2270545,9
English,4551,Drama 1,R,9,2270228,9
English,4551,Drama 1,R,9,2270786,9
English,4551,Drama 1,R,9,2270861,9
English,4551,Drama 1,A,11,2250633,11
English,4551,Drama 1,R,11,2250983,11
English,4551,Drama 1,R,9,2270537,9
English,4551,Drama 1,R,9,2270525,9
English,4551,Drama 1,R,9,2270242,9
English,4551,Drama 1,R,9,2270010,9
English,4551,Drama 1,A,9,2270753,9
English,4551,Drama 1,R,9,2270593,9
English,4551,Drama 1,R,10,2260617,10
English,4551,Drama 1,R,9,2270553,9
English,4551,Drama 1,R,9,2270585,9
English,4551,Drama 1,R,9,2270733,9
English,4551,Drama 1,A,9,2270842,9
English,4551,Drama 1,R,9,2270464,9
English,4551,Drama 1,R,9,2270732,9
English,4551,Drama 1,R,9,2270377,9
English,4551,Drama 1,A,11,2250981,11
English,4551,Drama 1,R,9,2270329,9
English,4551,Drama 1,R,9,2270692,9
English,4551,Drama 1,A,9,2270647,9
English,4551,Drama 1,A,10,2260706,10
English,4551,Drama 1,R,9,2270280,9
English,4551,Drama 1,R,9,2270415,9
English,4551,Drama 1,R,9,2270043,9
English,4551,Drama 1,R,9,2270762,9
English,4551,Drama 1,R,9,2270380,9
English,4551,Drama 1,A,9,2270709,9
English,4551,Drama 1,R,9,2270812,9
English,4551,Drama 1,R,10,2260751,10
English,4551,Drama 1,R,10,2260754,10
English,4551,Drama 1,R,9,2270640,9
English,4551,Drama 1,A,11,2251013,11
English,4551,Drama 1,A,9,2270796,9
English,4551,Drama 1,R,9,2270047,9
English,4551,Drama 1,R,9,2270406,9
English,4551,Drama 1,A,11,2250886,11
English,4551,Drama 1,A,9,2270306,9
English,4551,Drama 1,R,9,2270373,9
English,4552,Drama 1,A,11,2250011,11
English,4552,Drama 1,R,12,2240033,12
English,4552,Drama 1,R,10,2260801,10
English,4552,Drama 1,A,10,2260036,10
English,4552,Drama 1,A,9,2270803,9
English,4552,Drama 1,A,12,2240044,12
English,4552,Drama 1,A,11,2250066,11
English,4552,Drama 1,A,10,2260939,10
English,4552,Drama 1,R,9,2270726,9
English,4552,Drama 1,R,9,2270137,9
English,4552,Drama 1,A,12,2240106,12
English,4552,Drama 1,A,11,2250098,11
English,4552,Drama 1,A,10,2260803,10
English,4552,Drama 1,A,12,2240115,12
English,4552,Drama 1,A,10,2260118,10
English,4552,Drama 1,A,10,2260119,10
English,4552,Drama 1,R,11,2250124,11
English,4552,Drama 1,R,9,2270586,9
English,4552,Drama 1,R,9,2270443,9
English,4552,Drama 1,R,10,2260130,10
English,4552,Drama 1,R,11,2250149,11
English,4552,Drama 1,A,10,2260140,10
English,4552,Drama 1,R,9,2270815,9
English,4552,Drama 1,R,10,2260146,10
English,4552,Drama 1,A,11,4250156,11
English,4552,Drama 1,A,12,2240185,12
English,4552,Drama 1,A,11,2250173,11
English,4552,Drama 1,A,10,2260161,10
English,4552,Drama 1,R,9,2270657,9
English,4552,Drama 1,A,12,2240198,12
English,4552,Drama 1,R,9,2270125,9
English,4552,Drama 1,R,9,2270017,9
English,4552,Drama 1,A,10,2260178,10
English,4552,Drama 1,A,10,2260179,10
English,4552,Drama 1,A,10,2260956,10
English,4552,Drama 1,R,9,2270716,9
English,4552,Drama 1,A,11,2250204,11
English,4552,Drama 1,R,9,2270326,9
English,4552,Drama 1,R,9,2270664,9
English,4552,Drama 1,R,11,2250220,11
English,4552,Drama 1,R,9,2270278,9
English,4552,Drama 1,R,10,2260935,10
English,4552,Drama 1,A,10,2260239,10
English,4552,Drama 1,R,9,2270132,9
English,4552,Drama 1,A,9,2270397,9
English,4552,Drama 1,R,9,2270115,9
English,4552,Drama 1,A,11,2250297,11
English,4552,Drama 1,A,10,2260289,10
English,4552,Drama 1,R,10,2260298,10
English,4552,Drama 1,R,10,2260299,10
English,4552,Drama 1,A,9,2270334,9
English,4552,Drama 1,R,9,2270532,9
English,4552,Drama 1,R,9,2270728,9
English,4552,Drama 1,R,9,2270079,9
English,4552,Drama 1,R,9,2270872,9
English,4552,Drama 1,R,9,2270510,9
English,4552,Drama 1,R,9,2270409,9
English,4552,Drama 1,A,10,2260343,10
English,4552,Drama 1,R,9,2270612,9
English,4552,Drama 1,A,11,4250049,11
English,4552,Drama 1,R,9,2270133,9
English,4552,Drama 1,R,9,2270519,9
English,4552,Drama 1,A,10,2260390,10
English,4552,Drama 1,R,9,2270346,9
English,4552,Drama 1,A,12,2240428,12
English,4552,Drama 1,R,9,2270852,9
English,4552,Drama 1,R,9,2270071,9
English,4552,Drama 1,R,10,2260419,10
English,4552,Drama 1,A,9,2270886,9
English,4552,Drama 1,A,10,2260450,10
English,4552,Drama 1,R,10,2260464,10
English,4552,Drama 1,A,10,2260471,10
English,4552,Drama 1,R,9,2270666,9
English,4552,Drama 1,R,12,2240518,12
English,4552,Drama 1,R,9,2270130,9
English,4552,Drama 1,A,9,2270587,9
English,4552,Drama 1,R,9,2270378,9
English,4552,Drama 1,R,9,2270357,9
English,4552,Drama 1,R,9,2270545,9
English,4552,Drama 1,R,9,2270228,9
English,4552,Drama 1,R,9,2270786,9
English,4552,Drama 1,R,9,2270861,9
English,4552,Drama 1,A,11,2250633,11
English,4552,Drama 1,R,11,2250983,11
English,4552,Drama 1,R,9,2270537,9
English,4552,Drama 1,R,9,2270525,9
English,4552,Drama 1,R,9,2270242,9
English,4552,Drama 1,R,9,2270010,9
English,4552,Drama 1,A,9,2270753,9
English,4552,Drama 1,R,9,2270593,9
English,4552,Drama 1,R,10,2260617,10
English,4552,Drama 1,R,9,2270553,9
English,4552,Drama 1,R,9,2270585,9
English,4552,Drama 1,R,9,2270733,9
English,4552,Drama 1,A,9,2270842,9
English,4552,Drama 1,R,9,2270464,9
English,4552,Drama 1,R,9,2270732,9
English,4552,Drama 1,R,9,2270377,9
English,4552,Drama 1,A,11,2250981,11
English,4552,Drama 1,R,9,2270329,9
English,4552,Drama 1,R,9,2270692,9
English,4552,Drama 1,A,9,2270647,9
English,4552,Drama 1,A,10,2260706,10
English,4552,Drama 1,R,9,2270280,9
English,4552,Drama 1,R,9,2270415,9
English,4552,Drama 1,R,9,2270043,9
English,4552,Drama 1,R,9,2270762,9
English,4552,Drama 1,R,9,2270380,9
English,4552,Drama 1,A,9,2270709,9
English,4552,Drama 1,R,9,2270812,9
English,4552,Drama 1,R,10,2260751,10
English,4552,Drama 1,R,10,2260754,10
English,4552,Drama 1,R,9,2270640,9
English,4552,Drama 1,A,11,2251013,11
English,4552,Drama 1,A,9,2270796,9
English,4552,Drama 1,R,9,2270047,9
English,4552,Drama 1,R,9,2270406,9
English,4552,Drama 1,A,11,2250886,11
English,4552,Drama 1,A,9,2270306,9
English,4552,Drama 1,R,9,2270373,9
English,4581,Drama 2,A,10,2260030,10
English,4581,Drama 2,A,12,2241029,12
English,4581,Drama 2,A,10,2260060,10
English,4581,Drama 2,R,12,2240080,12
English,4581,Drama 2,R,10,2260074,10
English,4581,Drama 2,R,11,2240120,11
English,4581,Drama 2,A,10,2260173,10
English,4581,Drama 2,A,12,2240219,12
English,4581,Drama 2,R,12,2240338,12
English,4581,Drama 2,R,11,2241123,11
English,4581,Drama 2,A,11,2250432,11
English,4581,Drama 2,A,10,2260418,10
English,4581,Drama 2,R,12,2240459,12
English,4581,Drama 2,R,10,2260560,10
English,4581,Drama 2,R,12,2240639,12
English,4581,Drama 2,R,12,4240303,12
English,4581,Drama 2,A,12,2240760,12
English,4581,Drama 2,R,10,2260680,10
English,4581,Drama 2,R,10,2260683,10
English,4581,Drama 2,A,10,2260875,10
English,4581,Drama 2,R,10,2260718,10
English,4581,Drama 2,R,10,2260732,10
English,4581,Drama 2,R,12,2240836,12
English,4581,Drama 2,R,11,2251083,11
English,4581,Drama 2,R,10,2260781,10
English,4581,Drama 2,R,10,2260783,10
English,4581,Drama 2,A,12,2241109,12
English,4581,Drama 2,R,10,2260789,10
English,4582,Drama 2,A,10,2260030,10
English,4582,Drama 2,A,12,2241029,12
English,4582,Drama 2,A,10,2260060,10
English,4582,Drama 2,R,12,2240080,12
English,4582,Drama 2,R,10,2260074,10
English,4582,Drama 2,R,11,2240120,11
English,4582,Drama 2,A,10,2260173,10
English,4582,Drama 2,A,12,2240219,12
English,4582,Drama 2,R,12,2240338,12
English,4582,Drama 2,R,11,2241123,11
English,4582,Drama 2,A,11,2250432,11
English,4582,Drama 2,A,10,2260418,10
English,4582,Drama 2,R,12,2240459,12
English,4582,Drama 2,R,10,2260560,10
English,4582,Drama 2,R,12,2240639,12
English,4582,Drama 2,R,12,4240303,12
English,4582,Drama 2,A,12,2240760,12
English,4582,Drama 2,R,10,2260680,10
English,4582,Drama 2,R,10,2260683,10
English,4582,Drama 2,A,10,2260875,10
English,4582,Drama 2,R,10,2260718,10
English,4582,Drama 2,R,10,2260732,10
English,4582,Drama 2,R,12,2240836,12
English,4582,Drama 2,R,11,2251083,11
English,4582,Drama 2,R,10,2260781,10
English,4582,Drama 2,R,10,2260783,10
English,4582,Drama 2,A,12,2241109,12
English,4582,Drama 2,R,10,2260789,10
English,4591,Theatrical Studies,A,10,2260801,10
English,4591,Theatrical Studies,R,12,2240080,12
English,4591,Theatrical Studies,R,12,2240084,12
English,4591,Theatrical Studies,A,12,2240208,12
English,4591,Theatrical Studies,R,12,2240977,12
English,4591,Theatrical Studies,R,11,2250233,11
English,4591,Theatrical Studies,R,11,2250244,11
English,4591,Theatrical Studies,R,12,2240004,12
English,4591,Theatrical Studies,R,11,2250272,11
English,4591,Theatrical Studies,R,12,2240333,12
English,4591,Theatrical Studies,R,11,2250355,11
English,4591,Theatrical Studies,A,10,2260385,10
English,4591,Theatrical Studies,R,12,2240917,12
English,4591,Theatrical Studies,R,11,2250432,11
English,4591,Theatrical Studies,R,12,2240986,12
English,4591,Theatrical Studies,R,11,2250521,11
English,4591,Theatrical Studies,R,11,2250551,11
English,4591,Theatrical Studies,A,11,4250572,11
English,4591,Theatrical Studies,R,11,4250601,11
English,4591,Theatrical Studies,R,12,4240303,12
English,4591,Theatrical Studies,R,10,2260875,10
English,4591,Theatrical Studies,R,12,2240836,12
English,4591,Theatrical Studies,R,11,2250871,11
English,4592,Theatrical Studies,A,10,2260801,10
English,4592,Theatrical Studies,R,12,2240080,12
English,4592,Theatrical Studies,R,12,2240084,12
English,4592,Theatrical Studies,A,12,2240208,12
English,4592,Theatrical Studies,R,12,2240977,12
English,4592,Theatrical Studies,R,11,2250233,11
English,4592,Theatrical Studies,R,11,2250244,11
English,4592,Theatrical Studies,R,12,2240004,12
English,4592,Theatrical Studies,R,11,2250272,11
English,4592,Theatrical Studies,R,12,2240333,12
English,4592,Theatrical Studies,R,11,2250355,11
English,4592,Theatrical Studies,A,10,2260385,10
English,4592,Theatrical Studies,R,12,2240917,12
English,4592,Theatrical Studies,R,11,2250432,11
English,4592,Theatrical Studies,R,12,2240986,12
English,4592,Theatrical Studies,R,11,2250521,11
English,4592,Theatrical Studies,R,11,2250551,11
English,4592,Theatrical Studies,A,11,4250572,11
English,4592,Theatrical Studies,R,11,4250601,11
English,4592,Theatrical Studies,R,12,4240303,12
English,4592,Theatrical Studies,R,10,2260875,10
English,4592,Theatrical Studies,R,12,2240836,12
English,4592,Theatrical Studies,R,11,2250871,11
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260019,10
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240033,12
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250034,11
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260053,10
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270754,9
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240118,12
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260104,10
English,4611,MultiMedia Jrnlsm & Writing,R,11,2240120,11
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250129,11
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260130,10
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260140,10
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260144,10
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250168,11
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260152,10
English,4611,MultiMedia Jrnlsm & Writing,R,10,2260169,10
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250184,11
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270843,9
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250186,11
English,4611,MultiMedia Jrnlsm & Writing,R,9,2270366,9
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270326,9
English,4611,MultiMedia Jrnlsm & Writing,R,10,2260213,10
English,4611,MultiMedia Jrnlsm & Writing,R,9,2270466,9
English,4611,MultiMedia Jrnlsm & Writing,R,12,2240237,12
English,4611,MultiMedia Jrnlsm & Writing,R,9,2270696,9
English,4611,MultiMedia Jrnlsm & Writing,R,12,2240262,12
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240323,12
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250355,11
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270213,9
English,4611,MultiMedia Jrnlsm & Writing,R,11,4250049,11
English,4611,MultiMedia Jrnlsm & Writing,R,11,2250912,11
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240440,12
English,4611,MultiMedia Jrnlsm & Writing,R,11,2250429,11
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240447,12
English,4611,MultiMedia Jrnlsm & Writing,R,10,2260909,10
English,4611,MultiMedia Jrnlsm & Writing,R,12,2240545,12
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270332,9
English,4611,MultiMedia Jrnlsm & Writing,R,9,2270220,9
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240609,12
English,4611,MultiMedia Jrnlsm & Writing,R,10,2260556,10
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240618,12
English,4611,MultiMedia Jrnlsm & Writing,R,11,2250633,11
English,4611,MultiMedia Jrnlsm & Writing,R,11,2250712,11
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240760,12
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270377,9
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240761,12
English,4611,MultiMedia Jrnlsm & Writing,A,12,2240765,12
English,4611,MultiMedia Jrnlsm & Writing,A,11,2250981,11
English,4611,MultiMedia Jrnlsm & Writing,A,11,2251150,11
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260693,10
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260702,10
English,4611,MultiMedia Jrnlsm & Writing,A,10,2260724,10
English,4611,MultiMedia Jrnlsm & Writing,A,9,2270606,9
English,4611,MultiMedia Jrnlsm & Writing,R,10,2260737,10
English,4611,MultiMedia Jrnlsm & Writing,R,10,2260758,10
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260019,10
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240033,12
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250034,11
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260053,10
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270754,9
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240118,12
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260104,10
English,4612,MultiMedia Jrnlsm & Writing,R,11,2240120,11
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250129,11
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260130,10
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260140,10
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260144,10
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250168,11
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260152,10
English,4612,MultiMedia Jrnlsm & Writing,R,10,2260169,10
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250184,11
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270843,9
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250186,11
English,4612,MultiMedia Jrnlsm & Writing,R,9,2270366,9
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270326,9
English,4612,MultiMedia Jrnlsm & Writing,R,10,2260213,10
English,4612,MultiMedia Jrnlsm & Writing,R,9,2270466,9
English,4612,MultiMedia Jrnlsm & Writing,R,12,2240237,12
English,4612,MultiMedia Jrnlsm & Writing,R,9,2270696,9
English,4612,MultiMedia Jrnlsm & Writing,R,12,2240262,12
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240323,12
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250355,11
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270213,9
English,4612,MultiMedia Jrnlsm & Writing,R,11,4250049,11
English,4612,MultiMedia Jrnlsm & Writing,R,11,2250912,11
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240440,12
English,4612,MultiMedia Jrnlsm & Writing,R,11,2250429,11
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240447,12
English,4612,MultiMedia Jrnlsm & Writing,R,10,2260909,10
English,4612,MultiMedia Jrnlsm & Writing,R,12,2240545,12
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270332,9
English,4612,MultiMedia Jrnlsm & Writing,R,9,2270220,9
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240609,12
English,4612,MultiMedia Jrnlsm & Writing,R,10,2260556,10
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240618,12
English,4612,MultiMedia Jrnlsm & Writing,R,11,2250633,11
English,4612,MultiMedia Jrnlsm & Writing,R,11,2250712,11
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240760,12
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270377,9
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240761,12
English,4612,MultiMedia Jrnlsm & Writing,A,12,2240765,12
English,4612,MultiMedia Jrnlsm & Writing,A,11,2250981,11
English,4612,MultiMedia Jrnlsm & Writing,A,11,2251150,11
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260693,10
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260702,10
English,4612,MultiMedia Jrnlsm & Writing,A,10,2260724,10
English,4612,MultiMedia Jrnlsm & Writing,A,9,2270606,9
English,4612,MultiMedia Jrnlsm & Writing,R,10,2260737,10
English,4612,MultiMedia Jrnlsm & Writing,R,10,2260758,10
English,4641,Adv MMedia Jrnlsm & Prod,A,11,2250932,11
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250107,11
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250166,11
English,4641,Adv MMedia Jrnlsm & Prod,A,10,2260855,10
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250195,11
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250234,11
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260271,10
English,4641,Adv MMedia Jrnlsm & Prod,A,10,2260812,10
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260340,10
English,4641,Adv MMedia Jrnlsm & Prod,A,11,2250412,11
English,4641,Adv MMedia Jrnlsm & Prod,A,10,2260384,10
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260510,10
English,4641,Adv MMedia Jrnlsm & Prod,A,12,2241028,12
English,4641,Adv MMedia Jrnlsm & Prod,A,11,2250612,11
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260568,10
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250617,11
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260604,10
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250679,11
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250972,11
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260692,10
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250792,11
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260723,10
English,4641,Adv MMedia Jrnlsm & Prod,A,12,2240827,12
English,4641,Adv MMedia Jrnlsm & Prod,A,10,2260752,10
English,4641,Adv MMedia Jrnlsm & Prod,R,10,2260878,10
English,4641,Adv MMedia Jrnlsm & Prod,R,11,2250875,11
English,4641,Adv MMedia Jrnlsm & Prod,A,10,2260790,10
English,4642,Adv MMedia Jrnlsm & Prod,A,11,2250932,11
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250107,11
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250166,11
English,4642,Adv MMedia Jrnlsm & Prod,A,10,2260855,10
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250195,11
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250234,11
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260271,10
English,4642,Adv MMedia Jrnlsm & Prod,A,10,2260812,10
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260340,10
English,4642,Adv MMedia Jrnlsm & Prod,A,11,2250412,11
English,4642,Adv MMedia Jrnlsm & Prod,A,10,2260384,10
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260510,10
English,4642,Adv MMedia Jrnlsm & Prod,A,12,2241028,12
English,4642,Adv MMedia Jrnlsm & Prod,A,11,2250612,11
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260568,10
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250617,11
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260604,10
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250679,11
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250972,11
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260692,10
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250792,11
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260723,10
English,4642,Adv MMedia Jrnlsm & Prod,A,12,2240827,12
English,4642,Adv MMedia Jrnlsm & Prod,A,10,2260752,10
English,4642,Adv MMedia Jrnlsm & Prod,R,10,2260878,10
English,4642,Adv MMedia Jrnlsm & Prod,R,11,2250875,11
English,4642,Adv MMedia Jrnlsm & Prod,A,10,2260790,10
Family & Consumer Science,0132B1,Early Childhood Education Blnd,R,10,2260025,10
Family & Consumer Science,0132B2,Early Childhood Education Blnd,R,10,2260025,10
Family & Consumer Science,0131P1,Occ Child Care P1,R,12,2240040,12
Family & Consumer Science,0131P2,Occ Child Care P2,R,12,2240040,12
